"Sample","PrincipalComponent.1","PrincipalComponent.2","PrincipalComponent.3","PrincipalComponent.4"
"SA500265",-0.104489147752168,0.0389175988718759,-0.0303011517302472,-0.0415486576009334
"SA500201",-0.114114474618803,0.0571711535800688,0.0102859715794422,-0.0693489818871431
"SA500230",0.0172049878321919,0.069810452487647,-0.0921157196734163,0.0205498227565636
"SA500164",-0.000914676429238809,-0.0443732708386234,0.0424415817949561,-0.0331667525700354
"SA500118",0.0553973797822876,0.0129234577678484,-0.00193987042330098,0.0349223151779998
"SA500940",0.0414881838095788,-0.109082719908442,-0.054988483471597,0.0196195023217364
"SA500988",-0.0772612844373655,0.0444509436597762,-0.0223187737836643,-0.0654506463857346
"SA501012",-0.0676011548030744,0.112070981944771,-0.0920007017342982,0.0326084798855598
"SA500898",0.00649480235710239,-0.0666974392022232,-0.0118818985280132,0.0436529425665843
"SA500846",-0.122227307361216,0.0522274443439543,-0.0578442444430334,0.0564091900717024
"SA500603",-0.104526843084576,0.0421671753748639,-0.041093373657325,0.00678917009563854
"SA500515",0.0446500109236683,-0.0233806757809909,0.0486354768100308,-0.0289006752729227
"SA500487",0.0300947504150294,0.102287699476403,-0.0123792692429453,0.0474906150580559
"SA500465",-0.0468598494574418,0.0718909858670732,-0.0023410981936824,0.0109604182270766
"SA500413",-0.0158712185123065,0.0589996857182153,0.0686646697817292,-0.0379158397277515
"SA500437",-0.0162940326042476,0.104100259183496,-0.0438302064725571,0.0347546143429958
"SA500785",0.0567709798166005,-0.0280667951948265,0.0289171358764082,0.0357839084908148
"SA500715",-0.0971643416697532,-0.00726115977583366,-0.0393299992492366,0.069000383810026
"SA500645",-0.000725072261032485,-0.0426892552908561,-0.021753805824347,-0.114581101178562
"SA500377",0.0475821313056775,0.0353340120383865,0.0568778177091189,0.0245563887020119
"SA500325",0.0199242343004947,0.0728713715628008,0.0210060532082177,-0.00573017729984473
"SA500353",0.0384088321758865,0.0817694293122699,-0.0158521798271166,0.0513679346564896
"SA500293",-0.0336348475243701,0.0629250450455436,-0.0135838445352533,-0.0133676281880844
"SA268234",0.00685726150522279,-0.00602512464424022,0.0597591885623763,-0.0362649174695591
"SA268198",0.082030187626389,0.0558306703822436,-0.0635109293625605,0.00445632013487907
"SA268156",0.0247797321810796,-0.0129619676065286,-0.0453653022095451,0.0204644213090195
"SA268456",0.0516764438458363,-0.0217133039814062,-0.0600790369347314,0.0158380176068958
"SA268384",0.0668466486684749,-0.0790478928070242,-0.0578727267835953,-0.054592828491768
"SA267655",0.0640025812843649,0.0570171470666661,-0.0615690512078149,0.0103099350902249
"SA267607",0.0349094028445788,0.0103787134097234,-0.00135402462989532,-0.0213877285462864
"SA267538",0.0486982755360596,-0.115759328089716,-0.00448345179193744,-0.00211236563965779
"SA267739",0.0580345628050859,0.0661299484370324,-0.0801634756402519,0.005570156654762
"SA267697",0.0036777300283354,0.0381828069539879,-0.132584963235911,0.00732386288937078
"SA268003",0.0309122806220361,0.0352952360050134,-0.0673120304799161,-0.0139597089134354
"SA267961",-0.104415770721918,0.0871817390741151,-0.0705721295686778,-0.0561906380183497
"SA267892",-0.0358496888610342,-0.00438702256870207,-0.0480777685756204,-0.0447007392469062
"SA267778",0.0545141104683694,0.0169572534377022,0.0811196972153234,-0.0502531769160833
"SA267844",0.0590928546645298,0.0528592999293999,-0.0370756819684614,0.00462647399512386
"SA268114",0.0674891475000609,0.0571026302387753,-0.0177704890790924,0.0169628631082871
"SA268045",0.0257427133819044,-0.0383588942244176,-0.0148191316133487,-0.00385511335893565
"SA269953",0.07100382905228,-0.0221402845459467,0.0710055117385546,-0.0867939930469575
"SA269839",0.0357191185597636,-0.0412476436087057,0.011785433443498,-0.00595838334743394
"SA269911",0.0641627895038916,0.0707242078217192,-0.0427413471308018,0.0283562571290708
"SA270106",0.028470987082642,-0.0422887554622886,0.00391624001010907,0.0664773411692592
"SA270148",0.0560506722867228,0.0657681806446977,-0.0590441762833968,0.000797294302399834
"SA270019",0.0255876202870946,-0.0203561157523227,0.0485602247971925,-0.0695049258852838
"SA270067",0.0736652155866014,0.0526840367868099,-0.0819441256145889,0.010132348739456
"SA267270",-0.0220157077318911,-0.0167897423310769,0.0789111975114504,0.0951840015707086
"SA267499",0.0682442627751002,0.0323325716307137,-0.0532921851072705,-0.00345979283488204
"SA267433",0.0275164174241526,-0.0997599884338804,-0.0577612209215568,-0.0360270214139349
"SA267331",-0.0419100573461354,-0.0106944117327763,-0.0127772460666461,-0.0962628631959377
"SA267391",0.0443213907611922,0.0780219829611651,-0.0101243971568561,0.0569726634783846
"SA269515",0.082112055017916,0.035354511700378,-0.0330345094728497,0.0279318152030313
"SA269473",0.00988829023270167,0.00129369967950372,0.0330786315202338,0.029754266646829
"SA269386",0.0112510074465245,-0.0202150324781989,0.0125062560153841,0.0175709596649763
"SA269428",0.0596460527741586,0.0869506524206632,-0.0356290210915585,0.00744106346379924
"SA269314",-0.0621532144440547,0.0172930137222606,-0.0377905491604148,-0.0316993435077007
"SA269557",0.00938995674147231,0.0187285569976985,-0.00288263140372151,-0.0111374071038403
"SA269797",0.0683487430772176,0.0647836813142274,-0.0167073662476384,0.0459828560787319
"SA269755",0.052663854618888,-0.00318707279767549,0.0252209697191136,-0.00060865978517639
"SA269653",0.0203927654305284,-0.0247315321858611,-0.00373423876073079,-0.0297182406396473
"SA269713",0.0721738135441585,0.0563852244818406,-0.000829475250169781,0.0637418164528355
"SA268675",0.0398641700933539,0.0817745190797622,-0.0327139748331415,0.0332250827848062
"SA268609",0.0596575904138327,-0.0825709939615464,0.0623528109678042,0.0836925535029181
"SA268522",0.0345061014157725,-0.0612710539556832,-0.0808407486269897,-0.0800809796950459
"SA268567",0.0993713673901692,0.0352469273413271,-0.0317453121121874,0.0308290278831542
"SA268852",0.0627256164585435,0.0376985566449972,-0.03844587842529,-0.0290207300981355
"SA268768",-0.0109479890913336,-0.0400024971102653,0.0532795997887475,0.0111262008417053
"SA268814",0.0634567560948853,0.056270838693445,-0.0439441160309831,0.00592966642237698
"SA268702",0.00701429270132518,0.00502040414026611,0.0346644603025694,0.0165704113087999
"SA267883",0.0228984151633733,0.0158672864588459,-0.0116424332174188,-0.0246675545251841
"SA267811",-0.0222256050903681,0.0382717740316037,-0.0548085275972291,0.0187510197590985
"SA267952",-0.0706232287834352,0.0927779123019698,0.0286619673631631,-0.0491405237708809
"SA268243",0.0538488616248593,-0.0259660716615772,0.0690832077175339,-0.112391279624569
"SA268309",0.0687676253101644,0.0415764856360761,-0.0451327800434597,0.0247673831111708
"SA268201",0.0387737988764739,0.086282693168989,-0.023723370259193,0.0204438654834915
"SA268135",0.0344354658105068,0.0191995950971698,0.0716512478792335,-0.0114001512256818
"SA268030",0.0817777506938193,0.00626240866079938,0.0644109692286074,0.0465616298791409
"SA268096",0.0552112256240338,0.0579676377931276,-0.0360710925560736,0.0406475047498394
"SA267283",0.0364211145332244,-0.0597883904458877,-0.0527456609420334,-0.0141797529928172
"SA267430",0.0931523325969903,0.0287349751579892,-0.0762208563931706,-0.018823271840333
"SA267358",0.0365394552359852,0.0136492084782612,0.0471895665638221,-0.0573989972886557
"SA267670",-0.110287630125858,0.092934616696711,-0.00287830179076135,0.106571822202905
"SA267736",0.0399877227238854,0.0260145608776971,0.0431903484539136,-0.0999233371844157
"SA267472",0.0680856794135057,0.0235760548478594,0.0415558931577867,-0.0317920623210589
"SA267547",0.0853869515444952,0.0631209751960397,-0.020827988406347,0.0208425397690149
"SA267580",0.0194570185173594,-0.00462332131277731,0.0107650786051837,-0.00983837563030802
"SA267622",0.0411487581694341,0.0201819586231559,-0.0937636181502284,0.013722375244694
"SA268975",0.0119862704484637,-0.104658212930942,-0.0760796968530502,-0.00282776927545754
"SA269020",0.0617034396927603,0.0728791170511513,-0.0416033329043963,0.0226371351371425
"SA268909",-0.0773037061051863,-0.0451043907617918,-0.11855608660945,0.00299612942808958
"SA268843",0.0404430106480646,-0.0812111839206398,0.0477772152884657,-0.00473341498953688
"SA269245",0.0325304852735191,-0.0663952004173841,0.0693691205469221,0.0450732387477273
"SA269185",-0.0302572274105761,-0.00980935401277472,0.0161476846300332,0.0088802078565166
"SA269119",-0.0117022498086194,-0.0246843222981434,-0.0015480440522835,-0.0430598483560745
"SA268483",0.00422594370904877,0.0279480838740162,-0.0620228018054781,-0.0223995614083541
"SA268417",0.0507792449426051,0.00849409040537938,0.046631696606089,0.0231798689291673
"SA268351",0.0321958586813157,-0.152641037346379,-0.0893681976773883,0.00224168468013164
"SA268588",0.0955195875753183,0.0622175285415214,-0.0378173178474529,0.0111142980463264
"SA268546",0.0776270679225586,0.0319672346009736,-0.0596884992919485,-0.0010817663377074
"SA268765",0.0348302215234083,0.00991694361242257,-0.00340402669679671,0.0380486058766365
"SA268801",0.0520414668011469,0.0704285018904308,-0.0366412918694861,0.0196875979973696
"SA268699",0.0595223278499441,-0.112702934996857,-0.0102760021676985,0.089738794592469
"SA268624",0.0269021183373606,0.0457281732609265,-0.0334602509075297,0.0286152817984302
"SA541225",0.00337588514734377,-0.0274337106756035,0.00920188169689062,0.0279713848413827
"SA541235",0.0427728990544444,0.0206756316328012,0.0444226138049028,0.0147991667442091
"SA541243",0.0476570105777582,-0.0174240586301496,-0.0234245033828039,-0.00894796285127164
"SA541252",0.0384202364381395,-0.0987108409303429,-0.0318866430229608,-0.0501878338457044
"SA541264",-0.0259165357720028,0.0292278498572008,-0.0453426729997693,-0.0258977259403053
"SA541278",0.0147631022964959,0.0437090565241129,0.0325936887360133,-0.0571449798866291
"SA541207",0.036614094346075,0.00634907357639785,0.00252338618081414,-0.0432334146838407
"SA541216",0.0541817151331557,0.0283267188015214,-0.0197004271725766,0.0115086819793128
"SA541133",-0.00660460778256246,0.00493877077599728,-0.032140451005068,-0.0881145808941455
"SA541144",-0.0200930847082139,-0.0236192676048529,0.000458524938913139,0.0572190649123346
"SA541153",-0.0441642312886137,-0.0195953856244281,-0.0260766059665785,0.0368000887362256
"SA541161",0.0545283396242895,-0.0414223325030171,0.0137479513982099,0.0278239133907675
"SA541170",0.0746784080102933,0.0190405497210225,-0.0386143507456864,0.0358858561729193
"SA541180",0.0342951153141823,-0.0293352796790953,0.0417316172511671,0.0815764067771223
"SA541190",-0.094763571413803,-0.0596448779740043,-0.0298528962789667,0.0875649128813098
"SA541062",-0.035532030192404,-0.0427222581166006,0.0719309319633931,-0.0673444499572038
"SA541078",-0.0231078493501434,-0.0857852874386694,-0.0142689360109515,0.0669171218379631
"SA541097",0.0302196982053007,-0.0274566308094808,0.0521001327440303,0.0384406822346025
"SA541115",0.0446627370117634,-0.0351648191029761,0.0914872841238424,-0.051013999712483
"SA541007",-0.0223757142095299,0.0187805982526365,0.0118786757297944,0.032874804468117
"SA541025",-0.0680476021161771,-0.0489413102181567,0.0294100608222839,0.1680381705657
"SA541044",-0.017039001127954,0.0310882552851443,0.043671767300445,0.0153069076172321
"SA540946",-0.0481154027573798,0.0125179399256982,-0.0314423576493117,0.0368658738305136
"SA540963",0.00885995399468048,-0.0051604752580191,-0.0508550866769374,-0.0128912328888499
"SA540972",0.0199322228985887,-0.0378830368982503,0.0581840828456725,0.01591871175792
"SA540988",-0.039405026584813,-0.00915261803499437,-0.00754004893431518,0.0725834488512759
"SA540894",-0.00543759498872221,-0.105450870432163,-0.0286355020442996,-0.0555414961698518
"SA540904",0.034221453607786,-0.00137656668509739,-0.0153543076969196,0.0132582767711328
"SA540912",0.0238795653892745,0.0293914999298791,-0.017216435037347,0.0280764002467011
"SA540921",0.0357849213556306,0.0487772253484153,-0.063233672976608,0.0238479511087924
"SA540933",0.0352236814637199,-0.0381837955293989,-0.0321364205071543,-0.0392099168674155
"SA540403",-0.106371660719621,-0.0796086282206708,-0.021082166362926,0.110772847247382
"SA540410",-0.018860959063128,-0.0221010023238434,0.0769888180384799,0.0895282169888504
"SA540417",0.040040924518349,0.025778000744019,-0.00789701139894865,0.00045696206360092
"SA540424",-0.0578741188449733,0.0926257963815189,-0.0280708506629947,-0.0330276651778828
"SA540396",0.0541737446990391,-0.0246285116390618,0.0490956969566908,0.0284116826835065
"SA540350",0.0275748917142167,-0.00846807581376529,0.0448378207647459,0.0636631265738773
"SA540359",-0.0393970104852247,0.037971621570446,0.00460711488633722,-0.0769113232391446
"SA540366",-0.0208617109216128,0.0334821465258337,0.0199301073218977,-0.0667455895958807
"SA540387",0.0386376223486828,-0.0990166537276775,0.0274900839306167,0.11727156021477
"SA540287",0.00623527362713055,-0.0437043006322313,0.12254081908726,-0.0219729660717265
"SA540294",-0.0831931515089237,0.0472474626279848,0.032161201377984,0.0130185479434135
"SA540301",-0.0840355827208402,-0.0124332594378397,-0.0230467644963438,0.085955570710506
"SA540308",-0.0734977696204361,0.0367987807011503,0.0143340042254891,0.0951853515077756
"SA540275",-0.0136994162421169,-0.0426828390524149,0.0379623382596915,-0.0460242345792653
"SA540201",0.033707388184585,-0.000943274463702662,-0.0089180565278026,0.0136697319459643
"SA540211",-0.0749687014080327,-0.0633477291179868,-0.0643488582545486,-0.0674081544150978
"SA540223",-0.0172601243178749,-0.0138146882799683,0.0761409989573932,-0.0196582307821847
"SA540233",0.0030107319469661,0.0177485301341188,0.0146218765846773,0.0524857515364363
"SA540246",0.00404447919923679,-0.0182583607732971,0.024852801163105,0.1045392942644
"SA540180",0.0508237601698277,-0.0641573055744017,-0.0439198926081659,0.0477942178586347
"SA540190",-0.00159428359934222,0.000214267828231082,-0.0462157698500395,-0.0387374396067013
"SA540123",-0.0633522067416508,-0.060895065389248,0.0588066752593024,0.0131065875470814
"SA540130",-0.0141942937328436,0.00923500038140674,0.0569769710936761,0.0766513786440585
"SA540144",0.00238326975515346,0.00116970306905529,0.0329995748521585,-0.00340708432231798
"SA540151",-0.0201857646127991,-0.0227473915364644,0.0862242350380587,0.122635271381559
"SA540159",0.00165701356603877,-0.0086293595661903,0.0508129955597586,-0.0722066268072308
"SA540166",-0.00447511336769708,-0.0721886448242004,-0.000630690547169134,-0.0814637675692813
"SA540089",0.0303564632196724,0.00439746921914456,0.0104178930284743,-0.028377526047314
"SA540102",-0.0885857818842356,-0.050833153091597,-0.0278549216954562,-0.0135239839695989
"SA541100",0.0266533772706293,0.0146757570761059,0.0873651043964004,-0.00695647371634129
"SA541114",-0.0354570232585752,0.0175421361146168,0.0141503700956272,-0.0175111016470695
"SA541128",-0.10294017291646,0.0199774891203804,0.0238187199484585,-0.0266504360015322
"SA540064",0.00727511113287727,-0.0760918704222501,0.00720969320917605,-0.040814152844879
"SA540071",-0.107887079217552,0.0269822838933151,-0.0575107428186174,-0.0481126807403843
"SA540868",-0.00248245330267118,0.00819378094876432,0.0348193262878488,-0.0960708073287424
"SA540876",0.0134628532168696,0.00946671528523023,0.0791607610601708,-0.0839836771096217
"SA540886",-0.0963750661947298,-0.0343863618212198,0.0414944130186399,0.0792629162074819
"SA540800",-0.0536823260725046,0.0749367186706318,0.0180522009551091,0.0286505977801516
"SA540809",0.00886771604383473,-0.104574021594652,-0.0256586334009476,0.0668945709953474
"SA540820",0.0188392422015207,0.0484061126687728,-0.0206119462244804,0.00991895241547317
"SA540831",-0.0845951401797787,0.0685893496247905,-0.0357906951882396,0.0540826207413806
"SA540841",-0.077518559772759,0.0752081534958923,-0.00183371516550302,0.0974555763165648
"SA540849",0.0429612674860884,-0.0147833976198355,0.0741519016127146,-0.0965004253992875
"SA540859",-0.0343796317337534,0.037620007216788,0.0587774292030602,-0.0443500455585412
"SA540629",0.0418908406152122,-0.00295283080545769,-0.00879321665859443,0.0060702359133183
"SA540636",0.0176383252069502,0.0201837363736473,0.0973870459601256,-0.0501935452236993
"SA540643",0.00629980184601531,0.0134050963277002,0.0883309497194412,-0.0229203592857413
"SA540594",-0.113653034558628,0.0504097883234669,0.044741215216849,-0.00473927232966052
"SA540608",0.00883462905126637,0.0369288506626962,-0.00690535156198862,-0.0678103885878843
"SA540615",0.0162849616873462,0.0295696361350731,0.10845527479581,-0.0588451455910969
"SA540622",0.0247837188238558,-0.0208024091490122,0.0399475945854143,0.0673102854175798
"SA540566",-0.073981074572329,0.0352908306045198,0.0418294590329821,-0.0586821453065435
"SA540580",-0.0245196278743192,0.0165239433892674,-0.0548407646222811,-0.0331175159134462
"SA540587",0.0067832528372236,-0.036441005476964,0.0571760071300947,0.0884322421416962
"SA540526",-0.0221138115945092,0.0234985604761699,0.0654284564707655,-0.0685199770794361
"SA540541",-0.0232975853465307,0.0136877932324984,0.013294434961068,-0.0424162236399803
"SA540552",-0.0209141985820915,0.0421917764315843,0.0167531092780509,0.0243079331096855
"SA540559",0.0555752330476731,-0.00747613651704506,0.0146509034056347,0.00338465991023123
"SA540470",-0.0558829699075036,0.0291107300164517,0.0921622693041745,-0.0778540872937767
"SA540485",-0.0440748947615695,0.0146968669787558,0.0405732578757786,0.048748665639166
"SA540499",-0.0640466157775156,0.0850356651148798,0.0356716743930304,0.0355725525399455
"SA540513",-0.0178487249936385,-0.0324035144261356,0.0537821964669799,0.115259557172118
"SA540431",-0.0701049432948391,0.0889309311155399,-0.0661119194677342,0.00344477522153014
"SA540438",-0.0687104544343878,0.00140130763941136,0.104314083972678,0.069443147178004
"SA540792",-0.0588234927047477,-0.0685684340915165,0.0851712249351377,0.07570309086266
"SA540981",-0.0340604941052926,-0.130932892081399,-0.0615162857755469,-0.0116228844640732
"SA540997",-0.0333476514988844,-0.0375857660206535,0.0802352510499609,-0.111403763849887
