"Sample","PrincipalComponent.1","PrincipalComponent.2","PrincipalComponent.3","PrincipalComponent.4"
"SA541043",-0.0719856373862634,0.0220576789449858,-0.100558775230189,0.0249962760181164
"SA541024",0.0255526306057362,-0.016218466612605,-0.0953172802150831,0.0428820235693857
"SA541034",0.0416795516705039,-0.0235090076591297,-0.10222444617971,3.61697018739045e-05
"SA541057",-0.0733435105551704,-0.00590199989743171,-0.0397825764078994,0.0703029440223061
"SA540764",-0.0382493053957038,-0.0628791521816275,-0.00732984872831874,0.0179440640956997
"SA540773",-0.0497060226957606,-0.0387716833116303,-0.0553875286972197,-0.0390829210412457
"SA540783",-0.0398405880367101,-0.0861329549958338,-0.0277213103871149,-0.0966816752372215
"SA540702",0.0254252591199818,0.00863596039606519,-0.0927466212170286,0.0310854908607316
"SA540713",-0.106573893825956,-0.121054305986578,0.0246962913350172,0.0121164877905284
"SA540723",-0.0294643906584169,-0.145378048382684,0.135104866830174,0.0897758088810269
"SA540735",0.0336401848766551,-0.0481196059396526,-0.10863535325979,0.127727056230974
"SA540745",-0.0316544655725552,0.0495167094810686,-0.112391447531953,0.0516979613442133
"SA540755",0.00710780611221574,-0.0923617726767844,-0.0645610982813392,-0.148230544648258
"SA540680",-0.0158601125309811,0.0128564835119396,-0.0513594614680117,-0.0707131192626716
"SA540689",-0.131562258596659,-0.0436145863974896,0.0101970209812811,-0.0547968126753159
"SA540488",0.0188215628512475,0.00290222924137901,0.0530200485445916,0.00670061868088985
"SA540511",-0.0190378255126819,0.0120747526338522,-0.0194484891131335,-0.0137690109313475
"SA540534",-0.00291561022416599,-0.0674699476554526,-0.0844517633461944,-0.0821489361341193
"SA540650",-0.0396672366111952,-0.0421750150329408,-0.0143949019242967,-0.00223876243530377
"SA540659",-0.0355765568209423,-0.0216555908762179,-0.0449132775307592,0.0518583280297729
"SA540668",-0.0365633071358953,-0.0673108663639066,-0.00952220334676411,-0.0332528988036072
"SA540259",-0.00325290005275094,-0.0295741425264737,0.00849877831129067,-0.0461033590838456
"SA540274",-0.0834940081998414,-0.0245862544892588,0.0628935244498119,0.00418934939563142
"SA540475",0.0622507967791172,0.0449575737740258,0.052873665013717,-0.0328834614956834
"SA540461",0.00404516840261303,-0.0277269850972202,0.0435011626901723,0.00107575913289427
"SA540241",-0.00900609579766202,-0.0534467126479954,-0.0407141604222932,-0.00209399034731953
